Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Acc_1,Acc_2,Acc_3
1742997459.294287,11.847681887783853,28.520003305719257,50.220232517820634,77.05208964810976,114.84311796985273,122.48663601435288,270.75866455316014,406.4837563455892,0.9772923594785444,0.8208980515257424,0.8564877844284656
1742997459.298405,13.683516230299022,36.30341077190964,60.202203016501,93.6795876875205,114.00002004518558,159.23127167922001,316.43939216640047,362.4574133212311,0.9960543262536953,0.9788626827707961,0.8346783871749889
1742997459.30239,15.317649388707137,41.54367517000307,66.69006419097197,102.65564174065548,126.899812689974,109.6037185409534,95.12390843996141,54.02629914812309,0.8211483476753964,0.8004831689695127,0.8314647458171182
1742997459.306378,16.96137292318823,44.72767897103261,66.49027531867117,79.73271559481674,82.04198515483316,49.49614064210334,9.878359975160166,-31.60898842795288,0.9662737988775515,0.9433014760999391,0.834014147186155
1742997459.31036,18.67145519882792,49.01852983083124,67.48499586199682,63.01512634659801,32.6817179644943,-14.062135218192068,-15.328905379349607,15.092267584514559,0.8328378439367196,0.8755839615504906,0.9372459393886802
1742997459.314374,19.842322753229237,51.08405087911947,56.11479645680773,38.587522918928485,4.458471521795829,-14.243378614895676,1.1968576151144248,87.19270607753462,0.992220358333744,0.8997245008433858,0.9380329380772804
1742997459.318386,20.47573162734913,48.15752375310662,45.95763511384255,12.690973601479492,-27.61359038679167,18.08656184971494,82.39538272775378,187.16284870197217,0.9700233354298532,0.9437680362247561,0.8900175451952347
1742997459.322396,22.22114447336845,43.791784353245035,30.975476131651085,-12.515260673026269,-6.148512840635583,59.91917485970562,153.41600564397737,215.4041960310094,0.9396217395867875,0.9701284109627754,0.8327522597061549
1742997459.326374,23.14587594993823,40.0945230171851,14.992696844660525,-16.801449072051746,23.423198090087023,134.68751375546577,186.24947939578703,82.71673527908938,0.9598718814421826,0.8663980267909273,0.8640119948791108
1742997459.330371,23.257646168320967,35.149402014940144,0.3415915633043518,-19.362077618662816,66.39832919034225,133.12517027466606,113.02019957954703,-48.918187174132214,0.8436424077962476,0.9724523815088114,0.9307653821814247
1742997459.334373,24.453460777423736,28.946466444728443,-3.8270119242392724,1.8503290423389558,109.55293159309475,135.60683253361438,33.11185352539731,14.600442735257673,0.932303570808018,0.9491027102131643,0.9992484656058899
1742997459.338397,24.343418918408094,22.24571336569982,-13.156044432057108,34.70143254368244,132.085230826529,68.69126706891193,-31.81926242797192,62.40122424107232,0.9136580682783529,0.956854534009176,0.9694119627725942
1742997459.342415,24.01209280155267,15.179621015206628,-13.835047617865811,65.11921777651358,107.06836718904381,5.770929285999564,9.818547818305902,167.76426043912107,0.9200379154399793,0.8540260676744343,0.8578150474907986
1742997459.346456,24.042651133754582,8.487890576921535,-0.009516621462470454,87.52398737697094,82.14933314096069,-40.26665105864171,76.32292143586801,192.24301631161006,0.8340298454259204,0.8509668847101193,0.8435378011922826
1742997459.350435,23.881114996471595,0.4903941640747185,10.40236276101404,106.9398345318001,34.75226040136366,5.811520778426122,147.3356277707621,113.63823796412753,0.8388838214359591,0.9524786804305118,0.8164798253345247
1742997459.354378,22.7775735639174,-3.320546020907546,23.312862857940758,90.39141667450576,7.828212971299088,40.731456632127646,181.47456183942802,-14.989537481683158,0.9880936124318401,0.957002404766878,0.9292038054026527
1742997459.358365,22.182093342596104,-5.434031143784683,39.58601806253332,76.5615589422751,-10.693202574407024,105.37987438753736,124.4700555544791,-3.5590691028527885,0.8994260484842355,0.8484868093815556,0.9683108633458383
1742997459.362357,21.136439678080926,-9.692372635720773,57.62361771437334,53.31700326245028,-22.621417381575966,144.58381824516906,24.820424462823006,18.24860119020621,0.9952835566298553,0.801493740134935,0.9839001706247247
1742997459.366359,19.73122917364897,-9.769296845067263,66.27287086917016,26.886496115533582,17.93920129192538,141.20813286647947,-17.224653441946742,122.79988317895398,0.958875912066604,0.9082301680483721,0.8756881059645986
1742997459.370361,18.494868802747433,-8.123824422467813,73.93330968594634,1.56078175849607,63.96918815059483,96.3278564140489,15.952972440400778,190.0617683885185,0.9166002076391612,0.9368671567368897,0.896822179853457
1742997459.37436,16.959606994821236,-4.349913755304129,69.23233941502423,-20.951958615391092,111.98250739692591,30.181243399183163,61.74700660668388,158.31954688168366,0.8898026800544266,0.8738622838067969,0.8035333276152575
1742997459.37837,15.383704924262126,1.6063251385736415,70.03939236960676,-6.802030942588374,131.31016749275446,-9.546517826586538,148.88082260331697,29.65330463857081,0.8944423650847575,0.9936703641672738,0.8240683154430543
1742997459.382369,13.483327110772265,6.651164417767239,54.15086884061369,4.143354451681695,124.67330860153444,-6.126250640306779,198.20617434465686,-10.789259488166977,0.975167241773674,0.8562894521604459,0.9575254720388097
1742997459.386371,11.754241687360349,14.619951675909437,40.32717462666025,23.517062122294814,72.9280478981863,22.957010361235604,134.0598806959308,-15.524637815813065,0.8956994722863302,0.9444280509814128,0.9586165311787768
1742997459.390363,9.999999999999982,21.37713996779761,25.970832127258383,48.70779407485058,35.83660766868714,80.31753520894671,35.68762820717272,110.38264444013981,0.8968595383304802,0.9706587647916293,0.9590906318045819
1742997459.394365,8.185978603105028,28.183442247833746,12.122211090013085,69.96966999221966,-13.592142154994022,127.55543366067563,-28.32814929704236,152.22193187759268,0.8816637347799329,0.9876869526024895,0.8499764189605161
1742997459.398376,6.377141481043516,36.195599478910566,-3.0937179451179944,94.87605867243414,-24.555219853576077,167.70477223017554,-41.693754150874966,186.069524053441,0.9353614085375405,0.8063877826294862,0.8750531051739906
1742997459.402369,4.853555026906324,38.652964145044606,-12.721770450961941,94.24959629559356,-16.802750122266005,116.32473967698152,51.643722450267546,56.02703334733943,0.8160055326802372,0.9496504389205286,0.8049745607411287
1742997459.406372,3.356673762950952,46.35990910573826,-6.898667999115851,88.2157387959835,15.2710265858844,51.6095413024858,131.08128833372916,-56.60762546602717,0.8177439419438508,0.9121544971757362,0.8401508998391931
1742997459.410368,1.5801301317019298,48.35605583567943,-14.155090021168888,64.88077371519012,63.96970566797209,2.27426901472284,167.28127174068294,26.006689710252566,0.9427035478749525,0.8653867871689658,0.9855572090388834
1742997459.414363,0.08136878307368178,48.04115823033081,3.922573554032546,38.432221408604036,110.86633581137431,-31.63263555851273,136.63544096498026,169.92375390365572,0.8616159456720076,0.8327341279994825,0.9161958028357785
1742997459.418364,-0.8399299753251555,49.87963493361745,12.372930481459193,7.218466995466159,102.84386080837153,16.495994062014375,54.13769188692909,396.9833737063976,0.8133905304109063,0.8831927967623788,0.9677029954548081
1742997459.422369,-1.8887344337633198,42.828598852837246,28.986927743672354,-16.803028337094283,100.69881208047019,59.920310450952115,-4.752868756085661,292.0066581851331,0.9586285577074817,0.9760061789001832,0.8831306878596843
1742997459.42637,-2.8234936392891807,41.431576898256225,43.20669245317991,-22.01677347441695,79.37468480703687,117.1560626224149,5.493473779880034,82.1484634569917,0.9744817467400301,0.8235088218977046,0.9340059675466171
1742997459.430388,-3.6317033843826163,34.883001851770146,60.84292842891956,-10.158071965216564,32.756627375200765,125.36791791077377,68.85239413663041,21.320242395224092,0.8681626458510155,0.8229811936335133,0.9849290530056792
1742997459.434402,-4.346163436564655,29.179404034849217,62.876124568087334,1.6464417813541488,-10.940628843757779,108.67300244366564,246.11925827106785,-53.59007284242833,0.8581869201427661,0.9165035377884242,0.9098725527556669
1742997459.438418,-3.4515169872466096,21.932139423331684,69.1391608004001,34.898412386395734,-24.854050449197373,71.05409486974366,305.22571212927744,69.2784999697582,0.80383169290682,0.987217133778148,0.8309773987263522
1742997459.442395,-3.661176850186031,14.973271030197864,73.74272397635693,61.97823737804097,-20.221863025529572,-0.5170511512114615,147.6937178961449,179.6744013162845,0.9945744215878206,0.83335444907944,0.9058026470444313
1742997459.446398,-3.833729912187703,8.650858010239846,67.74248380817706,78.43403646105031,27.304996342523705,-45.496615747468525,65.79892600578529,166.07083310511797,0.9778183801907906,0.868041684859996,0.8873757915857923
1742997459.450391,-3.0980196502359796,1.8244838936265104,52.18739543855554,103.78357202938491,66.69362637158912,-2.802625704660052,13.36057916583706,101.32228279784249,0.9295530194622149,0.8938188371488744,0.9266437350424893
1742997459.454409,-3.111903950297794,-2.460025966741295,35.945204023230616,85.10604416755434,92.85197388866555,39.93581654804942,-54.42784720044327,-24.10433777992189,0.9435040328442187,0.8942019594782181,0.9288863340491474
1742997459.458424,-1.959057263923544,-6.831065540364712,21.715030143291635,79.76746616674673,120.86204865470759,103.86606789286417,39.52719087858166,1.3140171395192795,0.8692984799393664,0.8742888321506197,0.882722169059396
1742997459.462411,-0.9963335722184983,-10.763452021672837,4.455194385206632,54.1325735613271,111.09610195748522,145.2508963229462,104.21559173863335,52.05393831194618,0.8498782747886322,0.9166367649531663,0.8445443928559283
1742997459.466417,0.5742318645619253,-8.127991132804578,-2.2849040353059777,25.34035556682364,77.67085292635728,139.12208458624616,161.31396606415706,142.2276223142213,0.970721156676892,0.8332074504454474,0.813110638952779
1742997459.470412,2.018509841067324,-4.818047282719913,-11.213118864097552,-6.259280091058386,33.73384028379107,89.39503651713886,152.0657343643324,186.49898653489106,0.8124681968329301,0.9127978819162,0.9384203178008578
1742997459.474417,3.369696335835667,-1.7985785187231862,-15.126411118520117,-13.193256017789679,-11.270147112649767,29.931684764508642,78.07751668422456,137.85888033699283,0.9260237758793023,0.8095712377743909,0.870649969254917
1742997459.47841,4.680935518958022,0.5344914998807546,-8.476036479800214,-7.654246714343991,-10.141312158957533,-26.475462016892706,-16.908344747382813,32.50329128152249,0.885084108401852,0.8803108793035472,0.9601076637947149
1742997459.482413,6.4467080356741455,6.963582514098846,7.3341819631122505,0.5901726921350914,-21.149656716380434,-8.004004545937676,-41.13135435004318,1.3940582703546198,0.9473776138849151,0.8062877037709286,0.8866706831462824
1742997459.486436,8.266102724218637,14.47955967800583,18.27768414994228,21.12902681060923,17.417389775584404,25.54440813331994,26.368403866368,7.994427951429543,0.8696208143267885,0.9456160199477074,0.8522956562309169
1742997459.490433,10.000000000000078,21.2744358736742,34.091969419933726,47.61956789322031,61.63215786182461,86.58104730983409,96.5650479390975,130.8083751769076,0.8146662348583258,0.9068947165884155,0.9202391873875472
1742997459.49442,11.853934098805679,28.657743742203913,47.68856893609329,67.79839247976099,109.51725708136829,124.46095610871141,179.41335228899317,186.85907965852005,0.815096695113866,0.8000806498477939,0.9544048621577205
1742997459.498419,13.350473448561598,34.201869085911895,58.38014372183698,90.01776351861875,130.71387358035128,143.91596705728085,139.1840977675817,173.50021327385105,0.9023793047542431,0.8713324404923041,0.8098783394873613
1742997459.502427,15.106170947298306,41.8099405789568,74.97276312835167,87.50017310674906,103.02206391255362,100.22352711110342,83.01584421971602,49.75533531353397,0.9148763112294306,0.8276963513737179,0.9449686206244708
1742997459.506417,16.863061699120586,44.79231535804632,69.19421720435923,96.33673627601043,75.24405795270283,49.852255699451305,24.03254833978022,-55.362657618297874,0.864359464034234,0.8181583889956425,0.8623368262728609
1742997459.510416,18.524160324381015,47.98015529774362,67.28395130592317,67.0289245551566,38.80362528156266,9.82076906069372,-50.80323311722148,-2.4485502079980392,0.8455659875937748,0.826776561127692,0.9767750753335559
1742997459.514416,19.396625290759662,49.93538662081953,61.165477295998784,38.68362335790381,-11.781336608171408,-1.4179802975527878,20.276313478621418,88.2027385170005,0.8946923633246328,0.9441228371062061,0.8760962826976378
